ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
10003,Manhattan,Lower East Side,2004,"$3,567,904,000 ","28,746",124118,"$155,553",155553,107052.92,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",,,,,,0.01961327,,,,36,737,3,4,green,98,43532.17044,63267.33923,0,0
10003,Manhattan,Lower East Side,2005,"$4,044,945,000 ","28,278",143042,"$173,375",173375,121387.35,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.422965739,,0.512657918,0.55,0.01961327,,,,46,731,8,3,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10003,Manhattan,Lower East Side,2006,"$4,798,911,000 ","28,400",168976,"$198,458",198458,132568.33,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.48920414,,0.574556716,0.62,0.017259417,,,2244,47,810,13,9,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10003,Manhattan,Lower East Side,2007,"$5,561,753,000 ","29,833",186430,"$212,993",212993,152503.63,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.53798626,,0.614640044,0.64,0.017259417,,,2183,42,918,4,3,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10003,Manhattan,Lower East Side,2008,"$5,305,915,000 ","28,817",184124,"$202,658",202658,140461.99,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.570708423,,0.628154674,0.66,0,,,2158,30,967,3,5,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10003,Manhattan,Lower East Side,2009,"$4,554,175,000 ","28,745",158434,"$175,082",175082,122809.76,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.522996966,,0.577952497,0.61,0.015332802,,,2080,23,840,2,2,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10003,Manhattan,Lower East Side,2010,"$5,385,068,000 ","29,535",182328,"$198,314",198314,134851.29,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.410730738,0.410730738,0.446741679,0.446741679,0.51,0,,,2080,34,902,1,1,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10003,Manhattan,Lower East Side,2011,"$5,576,134,000 ","30,025",185716,"$195,735",195735,142709.74,"$88,601.00 ","$140,822.00 ","$1,274.73 ",64.10%,4.70%,31.10%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.420054849,0.420054849,0.442716361,0.442716361,0.5,0.015332802,,,2052,34,1028,7,1,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10003,Manhattan,Lower East Side,2012,"$5,989,687,000 ","29,360",204008,"$210,592",210592,159039.76,"$91,767.00 ","$142,795.00 ","$1,264.73 ",63.60%,4.80%,31.60%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.446998664,0.446998664,0.461423865,0.461423865,0.52,0.010016445,,,2029,38,917,2,6,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10003,Manhattan,Lower East Side,2013,"$6,135,126,000 ","29,340",209104,"$212,662",212662,156578.16,"$92,540.00 ","$146,769.00 ","$1,299.94 ",63.40%,4.60%,32%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.499903566,0.499903566,0.508409925,0.508409925,0.56,0.015332802,1,0,2135,24,1045,0,2,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10003,Manhattan,Lower East Side,2014,"$6,910,992,000 ","29,810",231835,"$232,067",232067,173888.92,"$97,524.00 ","$156,983.00 ","$1,549.50 ",65.20%,4.60%,30.30%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.631892426,0.631892426,0.632524318,0.632524318,0.67,0.010871712,26,1,1908,37,1060,4,1,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10003,Manhattan,Lower East Side,2015,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2016,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.7108445,0.7108445,0.701722113,0.701722113,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2017,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.802757481,0.802757481,0.776917215,0.776917215,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2018,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2019,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2020,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2021,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2022,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2023,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2024,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10003,Manhattan,Lower East Side,2024,"$7,459,928,000 ","30,050",248251,"$248,251",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,purple,38,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2001,"$2,133,999,000 ","1,027",2077896,"$2,779,756",2779756,1022578.07,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,5,237,0,0,green,98,52061.08675,80382.83593,0,0
10004,Manhattan,Lower Manhattan,2002,"$1,976,860,000 ","1,203",1643275,"$2,163,711",2163711,732002.11,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,2,197,0,0,green,98,51446.63339,78836.50594,0,0
10004,Manhattan,Lower Manhattan,2004,"$1,922,842,000 ","1,613",1192091,"$1,494,006",1494006,547257.51,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,4,238,0,0,green,98,43532.17044,63267.33923,0,0
10004,Manhattan,Lower Manhattan,2005,"$1,913,469,000 ","1,482",1291140,"$1,564,933",1564933,474800.49,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.319736597,0.319736597,0.387538476,0.387538476,0.42,0,,,,7,234,1,1,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10004,Manhattan,Lower Manhattan,2006,"$757,490,000 ","1,640",461884,"$542,470",542470,484108.09,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.41224206,0.41224206,0.484166884,0.484166884,0.41,0,,,201,8,279,1,0,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10004,Manhattan,Lower Manhattan,2007,"$683,916,000 ","1,713",399250,"$456,136",456136,561552.38,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.444435428,0.444435428,0.507759828,0.507759828,0.43,0,,,197,10,268,0,0,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10004,Manhattan,Lower Manhattan,2008,"$972,784,000 ","1,967",494552,"$544,333",544333,362521.09,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.476175845,0.476175845,0.524106655,0.524106655,0.46,0,,,157,5,236,13,1,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10004,Manhattan,Lower Manhattan,2009,"$485,592,000 ","1,910",254237,"$280,952",280952,345569.34,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.484616364,0.484616364,0.535538934,0.535538934,0.44,0,,,155,2,208,0,1,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10004,Manhattan,Lower Manhattan,2010,"$615,469,000 ","2,102",292802,"$318,474",318474,388712.67,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.453632499,0.453632499,0.493404865,0.493404865,0.39,0,,,130,3,168,0,0,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10004,Manhattan,Lower Manhattan,2011,"$698,981,000 ","2,335",299349,"$315,499",315499,361860.02,"$127,448.00 ","$245,827.00 ","$1,055.42 ",81.90%,8.10%,10.10%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.443982795,0.443982795,0.467935194,0.467935194,0.38,0,,,163,5,228,0,1,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10004,Manhattan,Lower Manhattan,2012,"$879,963,000 ","2,420",363621,"$375,356",375356,462611.32,"$127,281.00 ","$237,755.00 ","$1,056.00 ",81.10%,8.10%,10.80%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.435851184,0.435851184,0.449916642,0.449916642,0.39,0,,,174,7,257,9,0,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10004,Manhattan,Lower Manhattan,2013,"$892,142,000 ","2,580",345791,"$351,675",351675,444388.19,"$129,313.00 ","$206,142.00 ","$1,164.75 ",82.30%,8.40%,9.30%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.48315507,0.48315507,0.491376437,0.491376437,0.41,0,1,0,132,7,359,5,0,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10004,Manhattan,Lower Manhattan,2014,"$925,417,000 ","2,540",364337,"$364,701",364701,443850.74,"$123,409.00 ","$181,042.00 ","$1,309.00 ",80%,8%,12.10%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.547495103,0.547495103,0.548042598,0.548042598,0.45,0,8,2,181,7,326,2,1,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10004,Manhattan,Lower Manhattan,2015,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2016,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.618281266,0.618281266,0.610346758,0.610346758,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2017,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.610143137,0.610143137,0.590503007,0.590503007,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2018,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2019,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2020,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2021,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2022,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2023,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2024,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10004,Manhattan,Lower Manhattan,2024,"$1,006,217,000 ","2,490",404103,"$404,103",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,blue,65,46874.6,69680,0.890887346,0.913241778
10005,Manhattan,Lower Manhattan,2001,"$1,336,186,000 ",712,1876666,"$2,510,555",2510555,1065468.45,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",,,,,,0,,,,4,260,0,1,green,98,52061.08675,80382.83593,0,0
10005,Manhattan,Lower Manhattan,2002,"$1,006,661,000 ",729,1380879,"$1,818,213",1818213,814151.45,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",,,,,,0,,,,5,246,0,1,green,98,51446.63339,78836.50594,0,0
10005,Manhattan,Lower Manhattan,2004,"$2,352,792,000 ","2,305",1020734,"$1,279,251",1279251,588253.07,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.454095289,,0.569101872,,,0,,,,5,221,0,0,green,98,43532.17044,63267.33923,0,0
10005,Manhattan,Lower Manhattan,2005,"$2,490,521,000 ","2,850",873867,"$1,059,175",1059175,612342.12,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.370413401,0.370413401,0.448961571,0.448961571,0.39,0,,,,12,202,0,1,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10005,Manhattan,Lower Manhattan,2006,"$3,157,738,000 ","3,476",908440,"$1,066,938",1066938,277664.83,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.382727196,0.382727196,0.449502493,0.449502493,0.45,0,,,130,6,229,1,0,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10005,Manhattan,Lower Manhattan,2007,"$4,604,121,000 ","4,150",1109427,"$1,267,501",1267501,252073.98,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.405935319,0.405935319,0.463774116,0.463774116,0.47,0,,,119,4,258,0,1,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10005,Manhattan,Lower Manhattan,2008,"$3,002,195,000 ","4,697",639173,"$703,511",703511,277323.21,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.442881244,0.442881244,0.487460693,0.487460693,0.48,0,,,125,3,223,0,0,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10005,Manhattan,Lower Manhattan,2009,"$3,172,495,000 ","5,051",628092,"$694,091",694091,180541.77,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.441213352,0.441213352,0.487575216,0.487575216,0.47,0,,,117,1,154,0,0,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10005,Manhattan,Lower Manhattan,2010,"$3,889,908,000 ","5,281",736585,"$801,165",801165,198909.35,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.419333977,0.419333977,0.45609921,0.45609921,0.42,0,,,96,3,160,0,0,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10005,Manhattan,Lower Manhattan,2011,"$3,658,870,000 ","5,603",653020,"$688,250",688250,212287.1,"$117,885.00 ","$159,876.00 ",$979.92 ,80.50%,5.30%,14.10%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.415170481,0.415170481,0.437568487,0.437568487,0.4,0,,,91,3,223,0,0,green,98,43502.16391,62963.96339,0.749871815,0.846616676
