ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB,Color,gent,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh,alpha,beta,topincreasepercent,threshold,NotGentReason
10002,Manhattan,Lower East Side,2022,"$2,302,242,000 ","43,190",53305,"$53,305 ",53305,231646.4,"$33,726.00 ","$61,946.00 ","$1,222.08 ",51%,5%,43.90%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.656210724,0.760129796,0.656210724,0.742858766,0.71,0.016326233,23,3,2183,27,587,29,9,no_high,0,0,46874.6,69680,0.204176449,0.328179686,684.2405588,920.6182209,0.392139116,0.759498176,High Income and/or Housing
10002,Manhattan,Lower East Side,2023,"$2,302,242,000 ","43,190",53305,"$53,305 ",53305,231646.4,"$33,726.00 ","$61,946.00 ","$1,222.08 ",51%,5%,43.90%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.656210724,0.760129796,0.656210724,0.744084685,0.71,0.016326233,23,3,2183,27,587,29,9,no_high,0,0,46874.6,69680,0.207464514,0.33452216,686.7030075,922.2247111,0.361339183,0.772112827,High Income and/or Housing
10002,Manhattan,Lower East Side,2024,"$2,302,242,000 ","43,190",53305,"$53,305 ",53305,231646.4,"$33,726.00 ","$61,946.00 ","$1,222.08 ",51%,5%,43.90%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.656210724,0.760129796,0.656210724,0.746376552,0.71,0.016326233,23,3,2183,27,587,29,9,no_high,0,0,46874.6,69680,0.207249726,0.337276179,689.6713335,924.1433001,0.271774554,0.767144441,High Income and/or Housing
10002,Manhattan,Lower East Side,2025,"$2,302,242,000 ","43,190",53305,"$53,305 ",53305,231646.4,"$33,726.00 ","$61,946.00 ","$1,222.08 ",51%,5%,43.90%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.656210724,0.760129796,0.656210724,0.747681835,0.71,0.016326233,23,3,2183,27,587,29,9,no_high,0,0,46874.6,69680,0.208656267,0.3368419,692.9198492,926.2197043,0.186187052,0.778388664,High Income and/or Housing
10003,Manhattan,Lower East Side,2001,"$3,154,452,000 ","22,733",138761,"$185,631 ",185631,132498.24,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",,,,,,0.023816981,,,,40,640,0,1,no_low,0,0,0,0,0,0,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2002,"$2,748,587,000 ","22,098",124382,"$163,775 ",163775,123925.03,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",,,,,,0.017259417,,,,49,695,1,3,no_low,0,0,0,0,0,0,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2004,"$3,567,904,000 ","28,746",124118,"$155,553 ",155553,107052.92,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",,,,,,0.01961327,,,,36,737,3,4,no_low,0,0,0,0,0,0,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2005,"$4,044,945,000 ","28,278",143042,"$173,375 ",173375,121387.35,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.422965739,,0.512657918,0.55,0.01961327,,,,46,731,8,3,no_high,0,0,43487.8,64127,0.17296165,0.232848747,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2006,"$4,798,911,000 ","28,400",168976,"$198,458 ",198458,132568.33,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.48920414,,0.574556716,0.62,0.017259417,,,2244,47,810,13,9,no_high,0,0,44099,65388,0.197985753,0.256173084,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2007,"$5,561,753,000 ","29,833",186430,"$212,993 ",212993,152503.63,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.53798626,,0.614640044,0.64,0.017259417,,,2183,42,918,4,3,no_high,0,0,43326.8,63665,0.199378011,0.248873281,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2008,"$5,305,915,000 ","28,817",184124,"$202,658 ",202658,140461.99,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.570708423,,0.628154674,0.66,0,,,2158,30,967,3,5,no_high,0,0,44541.6,64580,0.182333907,0.235904239,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2009,"$4,554,175,000 ","28,745",158434,"$175,082 ",175082,122809.76,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.522996966,,0.577952497,0.61,0.015332802,,,2080,23,840,2,2,no_high,0,0,43818.6,64797,0.171768789,0.226812227,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2010,"$5,385,068,000 ","29,535",182328,"$198,314 ",198314,134851.29,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.410730738,0.410730738,0.446741679,0.446741679,0.51,0,,,2080,34,902,1,1,no_high,0,0,44081.2,64251,0.162987995,0.227762264,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2011,"$5,576,134,000 ","30,025",185716,"$195,735 ",195735,142709.74,"$88,601.00 ","$140,822.00 ","$1,274.73 ",64.10%,4.70%,31.10%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.420054849,0.420054849,0.442716361,0.442716361,0.5,0.015332802,,,2052,34,1028,7,1,no_high,0,0,43502.6,62964,0.154965326,0.217961854,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2012,"$5,989,687,000 ","29,360",204008,"$210,592 ",210592,159039.76,"$91,767.00 ","$142,795.00 ","$1,264.73 ",63.60%,4.80%,31.60%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.446998664,0.446998664,0.461423865,0.461423865,0.52,0.010016445,,,2029,38,917,2,6,no_high,0,0,43806.4,64178,0.151082064,0.217681395,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2013,"$6,135,126,000 ","29,340",209104,"$212,662 ",212662,156578.16,"$92,540.00 ","$146,769.00 ","$1,299.94 ",63.40%,4.60%,32%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.499903566,0.499903566,0.508409925,0.508409925,0.56,0.015332802,1,0,2135,24,1045,0,2,no_high,0,0,43815.2,64311,0.155146299,0.221406053,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2014,"$6,910,992,000 ","29,810",231835,"$232,067 ",232067,173888.92,"$97,524.00 ","$156,983.00 ","$1,549.50 ",65.20%,4.60%,30.30%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.631892426,0.631892426,0.632524318,0.632524318,0.67,0.010871712,26,1,1908,37,1060,4,1,no_high,0,0,44754,66383,0.159824518,0.237389186,703.9219911,986.31192,0,0,Past
10003,Manhattan,Lower East Side,2015,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.170356703,0.261790625,703.9219911,986.31192,0.135094555,0.581915211,Past
10003,Manhattan,Lower East Side,2016,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.7108445,0.7108445,0.701722113,0.701722113,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.186005527,0.287879621,703.9219911,986.31192,0.136749597,0.653127116,Past
10003,Manhattan,Lower East Side,2017,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.802757481,0.802757481,0.776917215,0.776917215,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.20352003,0.307260576,691.004253,976.9561805,0.189708634,0.731242567,High Income and/or Housing
10003,Manhattan,Lower East Side,2018,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.783550007,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.203971014,0.316181196,761.4398439,971.2366151,0.22305239,0.768266076,High Income and/or Housing
10003,Manhattan,Lower East Side,2019,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.78863625,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.203466444,0.315061915,771.1550565,977.2826491,0.284845688,0.742579774,High Income and/or Housing
10003,Manhattan,Lower East Side,2020,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.793583089,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.203907702,0.316725657,780.9639508,983.2757477,0.332524914,0.595294417,High Income and/or Housing
10003,Manhattan,Lower East Side,2021,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.799165014,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.203293842,0.321744791,792.7747116,990.3602256,0.388931183,0.614902559,High Income and/or Housing
10003,Manhattan,Lower East Side,2022,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.805825323,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.204176449,0.328179686,806.6536808,998.5258734,0.392139116,0.642366212,High Income and/or Housing
10003,Manhattan,Lower East Side,2023,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.811092026,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.207464514,0.33452216,818.9573749,1005.592136,0.361339183,0.692118352,High Income and/or Housing
10003,Manhattan,Lower East Side,2024,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.817059564,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.207249726,0.337276179,831.187301,1012.477228,0.271774554,0.804428332,High Income and/or Housing
10003,Manhattan,Lower East Side,2025,"$7,459,928,000 ","30,050",248251,"$248,251 ",248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.802757481,0.713425958,0.826112214,0.76,0,41,5,2001,24,974,8,3,no_high,0,0,46874.6,69680,0.208656267,0.3368419,849.5489634,1022.634331,0.186187052,0.846256634,High Income and/or Housing
10004,Manhattan,Lower Manhattan,2001,"$2,133,999,000 ","1,027",2077896,"$2,779,756 ",2779756,1022578.07,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,5,237,0,0,no_low,0,0,0,0,0,0,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2002,"$1,976,860,000 ","1,203",1643275,"$2,163,711 ",2163711,732002.11,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,2,197,0,0,no_low,0,0,0,0,0,0,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2004,"$1,922,842,000 ","1,613",1192091,"$1,494,006 ",1494006,547257.51,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,4,238,0,0,no_low,0,0,0,0,0,0,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2005,"$1,913,469,000 ","1,482",1291140,"$1,564,933 ",1564933,474800.49,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.319736597,0.319736597,0.387538476,0.387538476,0.42,0,,,,7,234,1,1,no_high,0,0,43487.8,64127,0.17296165,0.232848747,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2006,"$757,490,000 ","1,640",461884,"$542,470 ",542470,484108.09,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.41224206,0.41224206,0.484166884,0.484166884,0.41,0,,,201,8,279,1,0,no_high,0,0,44099,65388,0.197985753,0.256173084,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2007,"$683,916,000 ","1,713",399250,"$456,136 ",456136,561552.38,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.444435428,0.444435428,0.507759828,0.507759828,0.43,0,,,197,10,268,0,0,no_high,0,0,43326.8,63665,0.199378011,0.248873281,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2008,"$972,784,000 ","1,967",494552,"$544,333 ",544333,362521.09,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.476175845,0.476175845,0.524106655,0.524106655,0.46,0,,,157,5,236,13,1,no_high,0,0,44541.6,64580,0.182333907,0.235904239,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2009,"$485,592,000 ","1,910",254237,"$280,952 ",280952,345569.34,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.484616364,0.484616364,0.535538934,0.535538934,0.44,0,,,155,2,208,0,1,no_high,0,0,43818.6,64797,0.171768789,0.226812227,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2010,"$615,469,000 ","2,102",292802,"$318,474 ",318474,388712.67,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.453632499,0.453632499,0.493404865,0.493404865,0.39,0,,,130,3,168,0,0,no_high,0,0,44081.2,64251,0.162987995,0.227762264,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2011,"$698,981,000 ","2,335",299349,"$315,499 ",315499,361860.02,"$127,448.00 ","$245,827.00 ","$1,055.42 ",81.90%,8.10%,10.10%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.443982795,0.443982795,0.467935194,0.467935194,0.38,0,,,163,5,228,0,1,no_high,0,0,43502.6,62964,0.154965326,0.217961854,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2012,"$879,963,000 ","2,420",363621,"$375,356 ",375356,462611.32,"$127,281.00 ","$237,755.00 ","$1,056.00 ",81.10%,8.10%,10.80%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.435851184,0.435851184,0.449916642,0.449916642,0.39,0,,,174,7,257,9,0,no_high,0,0,43806.4,64178,0.151082064,0.217681395,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2013,"$892,142,000 ","2,580",345791,"$351,675 ",351675,444388.19,"$129,313.00 ","$206,142.00 ","$1,164.75 ",82.30%,8.40%,9.30%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.48315507,0.48315507,0.491376437,0.491376437,0.41,0,1,0,132,7,359,5,0,no_high,0,0,43815.2,64311,0.155146299,0.221406053,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2014,"$925,417,000 ","2,540",364337,"$364,701 ",364701,443850.74,"$123,409.00 ","$181,042.00 ","$1,309.00 ",80%,8%,12.10%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.547495103,0.547495103,0.548042598,0.548042598,0.45,0,8,2,181,7,326,2,1,no_high,0,0,44754,66383,0.159824518,0.237389186,462.4338045,799.4235778,0,0,Past
10004,Manhattan,Lower Manhattan,2015,"$1,006,217,000 ","2,490",404103,"$404,103 ",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0,no_high,0,0,46874.6,69680,0.170356703,0.261790625,462.4338045,799.4235778,0.135094555,0.439892814,Past
10004,Manhattan,Lower Manhattan,2016,"$1,006,217,000 ","2,490",404103,"$404,103 ",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.618281266,0.618281266,0.610346758,0.610346758,0.51,0,13,0,234,11,286,2,0,no_high,0,0,46874.6,69680,0.186005527,0.287879621,462.4338045,799.4235778,0.136749597,0.55037651,Past
10004,Manhattan,Lower Manhattan,2017,"$1,006,217,000 ","2,490",404103,"$404,103 ",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.610143137,0.610143137,0.590503007,0.590503007,0.51,0,13,0,234,11,286,2,0,no_high,0,0,46874.6,69680,0.20352003,0.307260576,514.8246644,843.4936908,0.189708634,0.604086251,High Income and/or Housing
10004,Manhattan,Lower Manhattan,2018,"$1,006,217,000 ","2,490",404103,"$404,103 ",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.610143137,0.578458966,0.602878295,0.51,0,13,0,234,11,286,2,0,no_high,0,0,46874.6,69680,0.203971014,0.316181196,449.517495,746.1846264,0.22305239,0.641009897,High Income and/or Housing
10004,Manhattan,Lower Manhattan,2019,"$1,006,217,000 ","2,490",404103,"$404,103 ",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.610143137,0.578458966,0.61028851,0.51,0,13,0,234,11,286,2,0,no_high,0,0,46874.6,69680,0.203466444,0.315061915,462.3192276,756.5148577,0.284845688,0.68808489,High Income and/or Housing
10004,Manhattan,Lower Manhattan,2020,"$1,006,217,000 ","2,490",404103,"$404,103 ",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.610143137,0.578458966,0.617736435,0.51,0,13,0,234,11,286,2,0,no_high,0,0,46874.6,69680,0.203907702,0.316725657,472.6883648,764.6879651,0.332524914,0.657474275,High Income and/or Housing
10004,Manhattan,Lower Manhattan,2021,"$1,006,217,000 ","2,490",404103,"$404,103 ",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.610143137,0.578458966,0.624097508,0.51,0,13,0,234,11,286,2,0,no_high,0,0,46874.6,69680,0.203293842,0.321744791,483.379204,772.9421397,0.388931183,0.649929783,High Income and/or Housing
